5.27786039638693,31607.4586164488,0.140529026214695
3.46484656984918,43889.6963543314,0.288138523576793
9.5976352596271,11075.0939387038,0.0874295884523927
6.04795548879492,34126.5851263336,0.329163616005243
5.3584877084677,35362.5633900078,0.313396758468159
3.39423846194144,47381.1898936504,0.34404858911417
3.84266702425611,56566.3924119627,0.390026687585019
3.82111203652078,39028.7325891879,0.38522861851758
5.18134122256933,28875.2098843397,0.275501742458181
5.17237467795072,35734.0820943162,0.332569395916451
6.09340388007902,40370.4937037909,0.432466330736744
5.2478470876392,22023.8062455906,0.528675741688984
5.24059755196901,28957.7774807624,0.316328890211768
8.42235282824447,24273.8241141404,0.425545122763797
5.18970441256516,28946.8665427712,0.294130491184563
3.3509526479499,25981.205053683,0.154731296137718
5.16950687556159,40405.9812385359,0.281798615473413
4.81901678112453,50055.0600298235,0.457392696746654
6.35775865492029,35765.1605213903,0.641981923575338
5.93737901083849,72064.1540288935,0.602765934254627
5.039767272521,41489.8976387717,0.365178150469001
7.19939946875178,43610.9397090918,0.725641603529236
6.68499290729674,39865.6888264947,0.671800001908651
10.4860944041284,44000.9663641584,1.05746573399604
5.33858310673765,24396.5265308214,0.286917490899671
5.69863268745606,47838.9518547607,0.569629971182237
5.07490423585235,42104.109866581,0.516152299678362
3.70675586465257,12271.7374675976,0.133386808403687
5.2655109252305,30640.6819720483,0.301562326661975
5.01942780092167,41942.6504962045,0.2925851621886
9.30636103212024,11001.5104431249,0.113220772470882
5.22420878387235,29631.2898495637,0.312388538252506
5.25438746011299,27514.7539584997,0.206821242710484
5.07733837507208,44230.0451826911,0.513543678111418
3.56145501576844,50237.954789975,0.360637572660963
5.25525077381851,28276.2276531785,0.265977800351598
6.71951253123813,19115.9676137598,0.163915232895809
5.39532619573006,24385.5488007439,0.326129472247017
3.43729836148267,45526.2824096233,0.336098128401795
3.6255216258173,12542.9002359204,0.145774195102066
5.94030312326526,40707.5242528487,0.577787480210535
5.05509773888644,40554.7154690556,0.449291329286381
5.17005107240153,31312.949906922,0.303262499516783
6.68585794910522,17765.4640096298,0.128281298286403
5.23807130078493,28311.7213527574,0.14927623492212
4.10327255222945,41753.6850978295,0.414504892246258
3.77651231288974,31975.6725362754,0.271765442100604
5.5952033856616,39105.30341516,0.519069386542086
5.98934716910141,35831.9169211339,0.539040034730141
4.79094885185645,36213.3984120431,0.28165437555342
3.48722966612065,13404.8692093349,0.132356655213269
5.07590562537624,35615.8695021322,0.46069129939583
4.52474571433696,41135.6846213546,0.456861170030268
5.09274499725347,38572.1433498664,0.387749741534853
5.39945177883876,21641.0393543664,0.321858314630049
6.33785813011025,14398.0391324726,0.0780254214138497
5.0258721413405,44291.3552795609,0.417614490857888
5.52740115111722,58491.7815493072,0.560113498659703
5.94869478163068,18451.9133937109,0.599432225805156
5.11660082475971,37773.6953631697,0.424568002665856
5.04219082871683,43583.5443717806,0.354726061955649
8.59025758513773,20062.0613638442,0.16864777990527
5.29136263881612,17175.099509735,0.525658970036583
7.53987748568806,17271.5261801386,0.222317175619246
